name,lcd,pld,void_fraction,surface_area_m2g,elements,uptake_0.01,uptake_0.05,uptake_0.1,uptake_0.5,uptake_2.5
hMOF-6004035,9.25,7.75,0.651564,2413.2,"V,O,C,H,Cl",0.29137,0.881662,1.59106,3.20579,6.82452
hMOF-6003297,10.25,9.25,0.712128,2884.8,"V,O,C,H,Cl",0.0147161,0.0644044,0.131579,0.559903,2.98477
hMOF-6002778,8.75,7.75,0.63996,2487.0,"V,O,C,H",0.024449,0.105773,0.214032,1.06208,5.24927
hMOF-1000995,6.25,5.75,0.55619,1726.7,"V,O,C,H",0.0215312,0.120955,0.324445,1.45737,5.50037
hMOF-6002376,10.75,9.75,0.717097,2870.6,"V,O,C,H",0.0507209,0.234108,0.449025,1.8651,7.09483
hMOF-1001053,5.25,4.75,0.408992,815.5,"V,O,C,H",0.210873,0.9015,1.4117,2.79007,3.68099
hMOF-6001757,10.25,9.25,0.706405,2484.5,"V,O,C,H,Cl",0.0174442,0.0853848,0.183623,0.84283,4.62593
hMOF-1000247,4.25,2.25,0.172879,62.1,"V,O,C,H",0.0497226,0.206753,0.391194,1.03206,1.60451
hMOF-6004613,8.75,7.75,0.701964,2194.0,"V,O,C,N,H,Cl",1.51601,2.29683,2.70861,3.54918,5.90289
hMOF-6003511,4.75,3.25,0.457149,892.2,"V,O,C,H",1.42963,2.53846,3.2538,4.77209,6.05737
hMOF-6003426,6.25,5.25,0.542476,2196.2,"V,O,C,H,F",0.0437416,0.183029,0.335218,1.68576,5.88032
hMOF-6003023,4.75,3.75,0.320774,685.5,"V,O,C,H",0.0109397,0.051538,0.110369,0.542122,1.98835
hMOF-6001916,11.75,10.75,0.763899,4067.7,"V,O,C,H",0.00657807,0.0279568,0.0611212,0.344526,1.82048
hMOF-6004843,6.75,5.75,0.475627,881.7,"V,O,C,N,H,Cl",0.0889402,0.449352,0.853215,2.2776,4.31488
hMOF-6003321,11.75,10.75,0.713375,2972.2,"V,O,C,H",0.0139969,0.0725451,0.153796,0.790315,3.55062
hMOF-6002373,8.75,8.25,0.58443,1146.7,"V,O,C,H,Br",0.0119952,0.0652607,0.129766,0.619054,2.70329
hMOF-6004533,9.25,8.75,0.666159,2353.5,"V,O,C,N,H",0.921331,1.57304,1.95014,3.55508,7.54259
hMOF-1002274,6.25,5.75,0.62543,2087.2,"V,O,C,H,F",0.464615,1.41418,1.97224,4.11271,7.72481
hMOF-6003138,7.75,7.25,0.584037,2113.3,"V,O,C,H",0.0101326,0.046803,0.104704,0.502288,2.7966
hMOF-1001722,4.25,3.25,0.414261,144.2,"V,O,C,H,Cl",0.677311,1.8621,2.49477,3.96351,4.5747
hMOF-6002454,10.75,10.25,0.738327,2679.0,"V,O,C,H",0.0409175,0.187359,0.408513,1.71241,6.49727
hMOF-6000640,4.75,3.25,0.48764,757.6,"V,O,C,H,Br",0.343235,1.0784,1.65542,2.6934,4.03786
hMOF-6001651,6.75,5.75,0.601546,2017.5,"V,O,C,H,Br",0.0191747,0.0733751,0.148795,0.81275,3.68358
hMOF-1000266,3.75,2.25,0.243361,88.4,"V,O,C,H",0.335486,1.13754,1.28255,1.84886,2.41353
hMOF-1003063,4.25,3.25,0.409026,387.1,"V,O,C,H",2.7429,3.52441,3.33523,3.81035,4.07105
hMOF-1002321,6.25,5.25,0.674476,1496.5,"V,O,C,H",0.251492,1.37184,2.60242,5.77145,7.42831
hMOF-6002438,9.75,8.75,0.694516,2939.2,"V,O,C,H,N",0.0125839,0.0593239,0.136984,0.634946,3.16358
hMOF-6000992,9.75,8.75,0.722795,2682.7,"V,O,C,N,H",0.0196375,0.0898924,0.200099,0.903325,4.55065
hMOF-1000999,4.25,3.25,0.243202,76.3,"V,O,C,H,N",0.913292,0.964971,1.13494,1.10582,1.25472
hMOF-1001526,4.25,2.75,0.253537,102.2,"V,O,C,H,Cl",0.683958,1.07909,1.19727,1.24102,1.42911
hMOF-1001896,4.25,3.25,0.212566,88.0,"V,O,C",0.00282334,0.0110917,0.0201667,0.104867,0.421282
hMOF-1002483,9.75,9.25,0.734406,1209.2,"V,O,C,H,Br",0.0489864,0.258318,0.511367,2.80561,6.51007
hMOF-6003025,3.75,3.25,0.28676,235.8,"V,O,C,H,F",0.711103,1.65061,2.2637,2.68339,2.80031
hMOF-1000892,3.75,2.25,0.219463,104.8,"V,O,C,H",0.211635,0.83209,1.20797,2.04441,3.0353
hMOF-1001921,4.25,3.25,0.432444,252.9,"V,O,C,H,Cl",0.27173,1.16469,1.75073,3.45599,4.99778
hMOF-1001559,6.25,5.25,0.534952,1347.7,"V,O,C,H",0.0424286,0.191789,0.386444,1.70001,4.37215
hMOF-6003594,7.25,5.25,0.633228,2990.9,"V,O,C,H,N",0.0126988,0.0872793,0.153797,0.801639,4.14728
hMOF-1002352,10.25,9.75,0.730363,2032.2,"V,O,C,H,F",0.0383486,0.239513,0.471258,2.14702,6.88307
hMOF-6003387,5.25,3.75,0.476987,1378.0,"V,O,C,H,N",0.0309638,0.158829,0.361542,1.54908,4.39865
hMOF-6003378,8.25,4.75,0.640072,2597.8,"V,O,C,H",0.0635766,0.283847,0.609918,2.6121,7.54748
hMOF-6001791,5.25,4.25,0.498096,1575.8,"V,O,C,H,F",0.314587,1.19705,1.7588,4.19205,6.64389
hMOF-1002440,7.75,7.25,0.665679,1475.0,"V,O,C,H,Cl",0.0445349,0.219479,0.443951,2.70305,7.4499
hMOF-6001956,4.75,3.75,0.179443,224.1,"V,O,C,H,F",0.740619,1.30398,1.45855,1.74828,2.39698
hMOF-6003322,10.75,9.75,0.708433,2921.1,"V,O,C,H",0.0182079,0.0828543,0.143324,0.80098,3.67716
hMOF-1000631,10.75,10.25,0.729929,3187.6,"V,O,C,N,H,F",0.0321823,0.155574,0.354319,1.65841,6.52689
hMOF-6002740,4.75,3.75,0.339456,526.2,"V,O,C,H,Cl",0.102596,0.502191,1.04073,2.18216,2.97207
hMOF-1003030,8.75,7.25,0.518796,1054.4,"V,O,C,N,H",0.170277,0.771017,1.39338,4.21898,6.47703
hMOF-6002297,6.75,5.75,0.505496,1563.6,"V,O,C,H",0.0281953,0.129265,0.302123,1.44685,5.58636
hMOF-6004837,9.75,8.75,0.662917,2316.0,"V,O,C,N,H",0.976435,1.80512,2.41965,3.82639,6.96636
hMOF-6001961,5.75,4.75,0.406764,895.2,"V,O,C,H",0.140616,0.562229,1.05403,2.7647,4.83264
hMOF-1002738,4.25,3.25,0.53632,618.4,"V,O,C,H",3.06594,4.01052,4.18579,5.12483,5.21339
hMOF-1002587,5.25,3.25,0.490449,1065.6,"V,O,C,H",0.807552,1.84933,2.49449,4.17547,5.94054
hMOF-1000295,11.75,11.25,0.794285,1342.2,"V,O,C,H,Br",0.0257725,0.140157,0.246225,1.32405,5.81955
hMOF-6004638,8.75,8.25,0.756216,1999.3,"V,O,C,N,H,Br",0.0111787,0.0687282,0.124484,0.701359,4.62894
hMOF-6002756,4.75,2.25,0.299189,219.2,"V,O,C,H",0.384596,1.37213,1.65425,2.26663,2.62291
hMOF-6001675,4.25,2.25,0.139113,59.6,"V,O,C,H",0.00372645,0.0300983,0.0444308,0.202518,0.578174
hMOF-1000801,3.25,2.25,0.108396,0.0,"V,O,C,H",0.0635658,0.0864674,0.33615,0.617337,0.760779
hMOF-1002416,5.25,3.75,0.408943,505.4,"V,O,C,H,N",0.119756,0.533913,0.852376,2.1514,3.44388
hMOF-6004357,6.25,5.25,0.562496,1110.5,"V,O,C,N,H,F",0.288407,1.16436,1.90578,3.98,5.832
hMOF-1003016,4.25,3.25,0.519286,529.2,"V,O,C,H",2.56532,3.75739,4.24835,5.73658,6.24745
hMOF-6002645,7.25,6.25,0.611727,2530.9,"V,O,C,H",0.0265729,0.135244,0.24332,1.27867,6.19327
hMOF-6004951,4.25,3.75,0.445154,773.6,"V,O,C,N,H",2.00467,3.3956,3.93976,5.03486,6.13822
hMOF-6005024,9.25,8.25,0.688059,2789.9,"V,O,C,N,H",0.0325157,0.155914,0.32047,1.45141,6.6611
hMOF-6003861,13.75,13.25,0.80389,1256.3,"V,O,C,H,Br",0.0285561,0.132803,0.287711,1.21432,4.29752
hMOF-6003401,8.25,3.75,0.642888,2162.6,"V,O,C,H,Br",0.0141885,0.0725576,0.126543,0.698122,3.3245
hMOF-6003813,6.75,5.25,0.615254,1354.3,"V,O,C,H",0.23402,1.22833,2.31741,5.53047,7.3483
hMOF-6002474,9.25,8.25,0.665637,1184.2,"V,O,C,N,H,Br",0.0178904,0.0728953,0.154422,0.817071,3.36111
hMOF-1002261,9.75,9.25,0.733818,2234.3,"V,O,C,H",0.0252863,0.142156,0.296636,1.56159,7.75588
hMOF-6004654,8.75,8.25,0.733512,3160.5,"V,O,C,N,H",0.0116491,0.0576102,0.116915,0.679674,3.93423
hMOF-6002961,4.25,3.25,0.353149,332.6,"V,O,C,H",0.388968,1.28905,2.03398,3.11253,4.11183
hMOF-6003867,9.75,8.75,0.69538,3236.7,"V,O,C,H",1.00746,2.8678,3.70856,6.103,10.1726
hMOF-6003911,5.75,5.25,0.635014,1918.0,"V,O,C,H,F",0.126247,0.645737,1.33946,5.13988,8.77077
hMOF-6002087,5.75,4.75,0.485702,2006.8,"V,O,C,N,H,F",0.0767872,0.480783,1.01155,3.59667,6.98714
hMOF-1000317,9.75,9.25,0.755513,4216.3,"V,O,C,H",0.0164964,0.0917613,0.168263,0.786879,4.07482
hMOF-6003255,7.75,7.25,0.613295,2562.8,"V,O,C,H,N",0.0157835,0.0779313,0.159808,0.765338,3.48257
hMOF-6001292,6.75,3.75,0.575217,2308.7,"V,O,C,H",0.266285,0.906448,1.31985,2.89905,6.02428
hMOF-6001907,11.75,10.75,0.738542,3623.4,"V,O,C,H",0.00745751,0.0354875,0.0678891,0.358218,1.80137
hMOF-6002610,7.75,6.75,0.504137,1593.5,"V,O,C,H,N",0.0187558,0.0800921,0.182869,0.809919,2.8728
hMOF-1002949,4.25,3.25,0.350385,369.3,"V,O,C,H",1.75725,2.33364,2.42012,2.91002,3.28782
hMOF-6004588,6.25,3.25,0.565415,1181.6,"V,O,C,N,H",0.954724,1.82152,2.26679,3.83692,5.58244
hMOF-6004220,7.75,6.75,0.68116,1846.6,"V,O,C,N,H",0.0333873,0.170752,0.348182,1.81659,7.68847
hMOF-6003425,9.75,9.25,0.72854,3844.6,"V,O,C,H",0.0202779,0.0893049,0.182502,1.00058,4.20409
hMOF-6003206,6.25,4.75,0.537905,2136.4,"V,O,C,H,F",0.0727713,0.310879,0.663674,2.52429,6.97188
hMOF-6003197,4.25,2.75,0.179307,95.0,"V,O,C,H,N",0.0521752,0.215247,0.415476,1.09529,2.1284
hMOF-1003032,6.75,3.25,0.617072,2192.1,"V,O,C,H,N",1.28225,3.21565,4.07586,6.52956,9.12807
hMOF-6002958,5.25,4.25,0.431852,1027.5,"V,O,C,H",0.036282,0.173721,0.353209,1.60458,4.49031
hMOF-1001506,8.25,7.25,0.618839,1852.4,"V,O,C,H",0.0265766,0.102913,0.233252,1.32883,6.73263
hMOF-6003285,4.25,3.25,0.287556,249.6,"V,O,C,H",0.0975573,0.387773,0.798004,2.11731,3.96528
hMOF-6004991,7.75,6.75,0.653123,1885.1,"V,O,C,N,H",0.0365626,0.184828,0.390623,1.98699,9.0911
hMOF-1001832,5.75,4.75,0.30464,456.5,"V,O,C,H,N",0.124023,0.552141,0.961484,1.86075,2.82018
hMOF-6004201,8.25,7.25,0.711255,1819.0,"V,O,C,N,H,Cl",0.0492497,0.253674,0.523107,2.60463,7.90647
hMOF-6002783,6.25,5.25,0.502611,761.0,"V,O,C,H,Br",0.0456825,0.220851,0.417049,1.47523,2.97219
hMOF-1000596,11.75,11.25,0.785877,1738.1,"V,O,C,N,H,Br",0.0219237,0.126714,0.233983,1.32599,6.5129
hMOF-6004520,13.25,12.75,0.77606,3767.8,"V,O,C,N,H",0.0330926,0.16627,0.345293,1.47464,4.6562
hMOF-1001597,8.75,7.75,0.599745,2047.7,"V,O,C,H",0.0147923,0.0579618,0.128301,0.665655,4.04676
hMOF-6003544,9.25,8.75,0.697227,3304.3,"V,O,C,H,F",0.0247138,0.12061,0.237392,1.24631,6.07473
hMOF-6003793,11.75,10.75,0.748967,2426.8,"V,O,C,H,N",0.031371,0.15309,0.346475,1.52658,5.67661
hMOF-1001196,7.75,7.25,0.591261,1796.3,"V,O,C,H,F",0.0433285,0.209977,0.38829,1.89729,6.2843
hMOF-6002625,5.25,3.75,0.480987,1243.9,"V,O,C,H,N",0.776926,1.91108,2.46156,4.16771,5.9305
hMOF-1002199,4.25,2.75,0.227889,103.7,"V,O,C",0.00605001,0.0284351,0.0613068,0.286972,0.976068
hMOF-6003932,13.75,12.75,0.803765,2393.5,"V,O,C,H",0.0447969,0.271888,0.508135,2.41773,9.23111
hMOF-6003292,7.25,5.25,0.598554,2992.3,"V,O,C,H",0.0279489,0.11651,0.257601,1.18396,4.57756
hMOF-1002490,6.25,4.75,0.422087,1025.0,"V,O,C,H",0.0534124,0.273838,0.558675,2.22625,4.89573
hMOF-6003671,5.75,4.75,0.451848,1439.5,"V,O,C,H,F",0.0366337,0.211414,0.460318,1.9611,6.1548
hMOF-1001263,4.75,3.75,0.530513,1103.2,"V,O,C,H",0.275044,1.30682,1.95928,5.15554,7.17586
hMOF-1002654,6.75,3.25,0.555443,1517.6,"V,O,C,H,N",1.20232,2.03125,2.53068,3.75118,6.48706
hMOF-1002973,4.25,2.75,0.379339,197.5,"V,O,C,H",0.959201,1.58266,1.88344,3.06669,4.1347
hMOF-1000357,7.25,6.25,0.683742,2872.0,"V,O,C,H",0.0169186,0.0720403,0.161545,0.879765,4.32187
hMOF-6002347,8.25,7.25,0.516814,1588.5,"V,O,C,H,N",0.0191006,0.0870003,0.183489,0.876534,3.28432
hMOF-1000358,4.75,3.25,0.253554,142.9,"V,O,C,H",0.0972817,0.262238,0.481769,1.36645,1.99966
hMOF-1002435,5.75,4.75,0.580869,2011.1,"V,O,C,H,N",0.222541,0.835615,1.38961,3.74639,7.11018
hMOF-6003540,6.25,5.25,0.647453,2958.3,"V,O,C,H",0.395016,1.3526,2.00149,4.01754,8.1622
hMOF-6004875,11.75,11.25,0.867951,1234.8,"V,O,C,N,H,Br",0.051323,0.238219,0.514304,2.12307,7.31858
hMOF-1003026,8.25,7.25,0.675904,1884.1,"V,O,C,N,H,Br",0.236969,0.824712,1.28702,2.76273,5.43906
hMOF-6003390,4.75,4.25,0.286435,403.5,"V,O,C,H",0.0776834,0.360989,0.672253,1.48536,2.30944
hMOF-6005018,11.75,11.25,0.726875,2902.1,"V,O,C,N,H",1.01447,2.55138,3.41464,5.61019,8.47511
hMOF-1001600,3.25,2.25,0.106124,0.0,"V,O,C,H",0.000441495,0.00331121,0.00596018,0.0390723,0.18013
hMOF-6004957,10.25,7.25,0.696662,1233.6,"V,O,C,N,H,Br",0.267041,0.735883,0.977536,2.16024,4.22749
hMOF-6001195,4.25,3.25,0.151975,26.0,"V,O,C",0.00278155,0.0220888,0.0862281,0.267356,0.8595
hMOF-1002675,7.75,6.75,0.62907,1253.5,"V,O,C,N,H",0.159884,0.786897,1.33942,4.38242,7.07921
hMOF-6002674,7.25,6.25,0.491754,1637.1,"V,O,C,H,N",0.0186035,0.0985592,0.200681,0.963954,3.2923
hMOF-1002607,3.75,2.75,0.18286,28.1,"V,O,C,H",1.20873,1.30472,1.29414,1.32074,1.37279
hMOF-6004252,13.75,12.75,0.782133,2785.0,"V,O,C,N,H",0.0421654,0.177008,0.362939,1.72461,6.47907
hMOF-6002228,4.25,3.25,0.42551,367.7,"V,O,C,H,Br",0.50524,1.20822,1.45311,2.06731,2.36373
hMOF-1001606,6.75,5.75,0.543856,1356.2,"V,O,C,H",0.0629481,0.319421,0.631353,2.9031,6.047
hMOF-6004847,4.75,3.75,0.512682,554.1,"V,O,C,N,H,Br",0.606463,1.49251,1.86677,2.7884,3.26452
hMOF-6004558,6.75,3.25,0.553103,1294.8,"V,O,C,N,H,Cl",0.950316,2.33969,2.69789,4.14864,6.23516
hMOF-1002717,4.25,1.75,0.22801,91.2,"V,O,C,H",1.37062,1.43732,1.4129,1.51658,1.7694
hMOF-1002885,4.25,3.75,0.547246,1137.0,"V,O,C,H,Cl",0.921621,2.66794,3.42731,5.16111,6.35839
hMOF-6004140,8.25,7.25,0.628121,2963.9,"V,O,C,H,F",0.0497161,0.242941,0.523132,2.25281,7.87399
hMOF-1002427,7.75,7.25,0.657298,1912.7,"V,O,C,H",0.0326083,0.157068,0.34525,1.87137,8.21157
hMOF-6002273,7.75,7.25,0.517387,1681.0,"V,O,C,H,Cl",0.0169844,0.0628423,0.119457,0.642577,3.114
hMOF-6002483,8.25,7.75,0.616263,2201.8,"V,O,C,N,H",0.0174316,0.0872975,0.149633,0.895985,3.74682
hMOF-6001821,6.75,5.75,0.662913,2952.5,"V,O,C,H",0.232826,0.908335,1.37785,3.29798,6.40282
hMOF-6003054,4.25,2.75,0.214302,92.8,"V,O,C,H",0.0464962,0.201151,0.374963,1.14404,1.95044
hMOF-6004267,7.75,7.25,0.664728,1888.9,"V,O,C,N,H,F",0.0467406,0.257236,0.455721,2.28932,6.75824
hMOF-6001340,9.75,8.75,0.748784,4005.1,"V,O,C",0.00813908,0.0331377,0.0578456,0.349109,1.89321
hMOF-6001583,11.25,10.25,0.74306,3010.2,"V,O,C,H",0.00830226,0.0493766,0.0814933,0.418827,2.24751
hMOF-1002349,8.75,7.75,0.65908,1320.7,"V,O,C,H",0.0788829,0.434533,0.831825,3.98088,7.40771
hMOF-6001269,5.25,3.75,0.531262,2085.1,"V,O,C,H,F",0.333649,1.46855,1.97719,4.62208,7.47484
hMOF-1002898,5.25,3.75,0.601321,1849.1,"V,O,C,H,N",0.490533,1.93967,2.66367,5.86337,8.26582
hMOF-6002096,3.75,3.25,0.134249,23.1,"V,O,C,H,N",0.0705987,0.235729,0.496316,0.96103,1.84277
hMOF-6003430,6.75,5.75,0.604194,1840.1,"V,O,C,H,Br",0.0218971,0.100576,0.218971,1.12158,4.71663
hMOF-6001233,10.75,9.75,0.74333,2686.1,"V,O,C,H,Br",0.010008,0.0687787,0.124781,0.69162,3.66231
hMOF-6003874,9.25,8.25,0.644093,2824.9,"V,O,C,H,N",0.0546653,0.284835,0.503907,1.97768,4.82452
hMOF-1001201,6.75,5.25,0.631184,3336.5,"V,O,C,H,Cl",0.0186932,0.0939165,0.18986,1.07385,4.62601
hMOF-1000643,8.25,7.25,0.673127,1705.4,"V,O,C,N,H",0.0525242,0.256705,0.488852,2.30354,8.01702
hMOF-6003405,6.25,4.25,0.505499,1345.4,"V,O,C,H",0.068781,0.32283,0.650833,2.78228,5.67683
hMOF-6004416,6.25,4.75,0.625292,1503.3,"V,O,C,N,H,Cl",0.273243,1.0074,1.4904,4.01539,6.1536
hMOF-1001308,5.25,4.25,0.473893,1052.6,"V,O,C,H",0.231815,0.947738,1.89023,3.5321,5.08287
hMOF-1002350,7.75,7.25,0.658735,3739.0,"V,O,C,H",0.0426681,0.177818,0.341549,1.6318,5.88248
hMOF-6003864,10.25,9.25,0.751173,3017.7,"V,O,C,H",0.434399,1.49677,2.17935,4.44994,9.88704
hMOF-1000410,7.75,7.25,0.707628,2165.7,"V,O,C,H",0.0469003,0.207211,0.422103,2.39475,9.74132
hMOF-1003143,6.25,3.75,0.607145,2250.1,"V,O,C,H,F",0.831802,2.55085,3.49076,7.34588,9.85628
hMOF-6001896,9.75,9.25,0.70658,2804.5,"V,O,C,H",0.0221306,0.0938244,0.190646,0.967982,4.62921
hMOF-6000061,9.25,8.25,0.735846,2825.2,"V,O,C,H",0.0144565,0.0644416,0.129373,0.738506,4.44084
hMOF-6004492,5.25,4.25,0.428564,866.1,"V,O,C,N,H",0.194007,0.79167,1.19384,2.54007,3.73593
hMOF-6001426,8.25,7.25,0.64867,2850.5,"V,O,C,H",0.0423828,0.204578,0.465939,1.48557,4.10135
hMOF-6002565,8.25,6.25,0.647101,1998.9,"V,O,C,H",0.0276571,0.160954,0.299022,1.65639,7.03207
hMOF-1000415,7.75,6.75,0.626022,2045.3,"V,O,C,H,N",0.0337781,0.162392,0.351099,1.59002,5.93221
hMOF-6002843,7.75,7.25,0.542921,1388.2,"V,O,C,H,Br",0.0126154,0.0591953,0.117582,0.581602,3.0078
hMOF-1000909,4.25,3.25,0.209247,190.3,"V,O,C,H,N",0.334002,1.0215,1.31676,1.82788,1.9358
hMOF-1000739,12.75,11.75,0.741929,1928.0,"V,O,C,N,H",0.0317653,0.167235,0.31445,1.4249,5.63728
hMOF-6001892,11.75,10.75,0.74806,3706.9,"V,O,C,H,Cl",0.00815489,0.0298163,0.0682972,0.372831,1.9559
hMOF-1003051,4.25,3.25,0.33199,154.8,"V,O,C,H",2.16741,2.46178,2.55047,2.67864,2.93498
hMOF-6004489,14.75,13.75,0.738401,1144.8,"V,O,C,N,H,Br",0.0424263,0.18746,0.326455,1.16053,3.27276
hMOF-6000043,9.25,8.25,0.738989,2631.1,"V,O,C,H,F",0.0123596,0.0565336,0.107574,0.537641,3.1304
hMOF-1001381,5.25,3.25,0.47559,948.8,"V,O,C,H",1.16951,2.0619,2.54369,3.46008,5.46748
hMOF-6004189,10.75,9.75,0.731251,2768.7,"V,O,C,H",0.0463655,0.237699,0.479537,1.72907,5.63846
hMOF-1000428,11.25,10.75,0.698052,2749.6,"V,O,C,H,F",0.0719072,0.340041,0.703252,2.53896,6.67362
hMOF-6004632,12.25,11.75,0.742317,2822.5,"V,O,C,N,H,Cl",0.035822,0.199791,0.40746,1.42069,5.03231
hMOF-1002011,4.25,2.75,0.38693,230.5,"V,O,C,N,H",0.170468,0.859698,1.26764,3.01409,4.41349
hMOF-1002544,7.25,6.25,0.451354,762.9,"V,O,C,H,Cl",0.106897,0.531825,1.00977,2.72773,4.08974
hMOF-6000206,7.25,6.25,0.658251,2694.6,"V,O,C",0.0137441,0.0605397,0.112571,0.53144,3.57348
hMOF-1002377,10.25,9.25,0.668038,1968.0,"V,O,C,N,H,F",0.0596892,0.275539,0.545742,2.30678,6.37542
hMOF-1000433,9.75,9.25,0.705202,2329.6,"V,O,C,H,Cl",0.196668,0.850996,1.33924,3.41202,6.84316
hMOF-1002707,4.25,3.25,0.246098,114.8,"V,O,C,H",1.42175,1.67932,1.7168,1.77993,1.82246
hMOF-6001483,7.25,6.25,0.554001,1364.5,"V,O,C,H",0.0620541,0.279651,0.590738,2.79243,6.60182
hMOF-1000436,4.75,4.25,0.554403,533.2,"V,O,C,H,Br",1.00124,2.09331,2.35607,2.8068,3.02248
hMOF-6001493,6.25,5.75,0.452716,1047.8,"V,O,C,H",0.0518651,0.221657,0.501993,2.103,5.27869
hMOF-1000437,12.25,11.75,0.773656,1508.4,"V,O,C,H,Br",0.0179909,0.100861,0.184519,0.955316,4.42013
hMOF-6003889,11.25,10.25,0.721077,1932.7,"V,O,C,N,H,Br",0.0514099,0.315218,0.593159,1.97703,4.65782
hMOF-1002830,13.25,12.25,0.747695,4012.0,"V,O,C,H",0.149056,0.65803,1.16864,3.22263,6.75251
hMOF-6004070,9.25,8.75,0.737614,3036.8,"V,O,C,H",0.0163189,0.0811281,0.156195,0.832729,4.27042
hMOF-1000770,13.25,11.75,0.758162,2528.1,"V,O,C,H,Cl",0.0345383,0.140312,0.260204,1.30353,5.23961
hMOF-1000441,15.25,13.75,0.738456,2754.2,"V,O,C,H,F",0.0367998,0.15974,0.390019,1.56866,5.10376
hMOF-6001913,4.75,3.75,0.493869,1190.0,"V,O,C,H",0.0433056,0.227766,0.426889,1.8901,4.64014
hMOF-1001945,14.25,13.25,0.695028,1648.7,"V,O,C,H,N",0.043698,0.234002,0.504986,1.68653,5.28925
hMOF-6004621,7.75,3.75,0.633403,2701.5,"V,O,C,N,H",0.449675,1.45101,1.91712,3.75134,7.47752
hMOF-1000447,12.25,10.25,0.753754,2447.0,"V,O,C,H,Cl",0.0378155,0.162023,0.331707,1.50818,6.03182
hMOF-6003670,5.75,4.75,0.419046,1213.6,"V,O,C,H,F",0.0629359,0.274562,0.607734,2.43988,5.17088
hMOF-6001504,3.75,2.75,0.186701,69.1,"V,O,C,H,F",0.010123,0.0616182,0.0919872,0.379539,1.38744
hMOF-6004288,6.75,5.75,0.623853,1045.4,"V,O,C,N,H",0.297437,1.3104,2.20624,4.22679,6.07261
hMOF-1002234,7.75,7.25,0.653315,1468.1,"V,O,C,H,F",0.0955461,0.40597,0.908695,4.19496,7.89323
hMOF-6000490,5.25,4.25,0.376777,1137.9,"V,O,C",0.00977764,0.055523,0.088348,0.469327,1.8148
hMOF-6002665,7.75,6.75,0.641801,1840.8,"V,O,C,H,Br",0.0048104,0.0327107,0.0676663,0.33598,2.08429
hMOF-6002224,4.25,3.25,0.184734,150.2,"V,O,C,H,F",0.405992,0.914098,1.22266,1.74507,2.12048
hMOF-6003182,4.25,2.75,0.17247,120.0,"V,O,C,H,F",0.0577403,0.298198,0.728781,2.26858,2.77704
hMOF-6003758,13.75,12.75,0.814733,1390.1,"V,O,C,H,Br",0.0289015,0.142966,0.31281,1.51646,5.59109
hMOF-6001566,3.75,2.25,0.134216,1.1,"V,O,C,H,N",0.00186345,0.00401359,0.0170578,0.0940328,0.330835
hMOF-1000744,13.75,13.25,0.786201,1906.3,"V,O,C,N,H,Cl",0.0313215,0.170484,0.32762,1.74607,6.26852
hMOF-1001565,4.75,3.25,0.357132,484.0,"V,O,C,H",0.528822,1.4454,1.7558,2.99566,3.64671
hMOF-6002708,5.75,4.25,0.425527,1406.9,"V,O,C,H,F",0.0838835,0.363379,0.695259,2.40739,5.54188
hMOF-1001224,8.25,7.25,0.607611,1987.2,"V,O,C,H",0.0117735,0.073056,0.143093,0.710636,4.45189
hMOF-6004450,6.25,5.25,0.557122,1032.8,"V,O,C,H",0.236772,1.28928,2.11133,4.53023,6.4748
hMOF-6003765,7.75,7.25,0.744094,1729.8,"V,O,C,H,N",0.0467268,0.26426,0.512945,2.64033,8.86374
hMOF-1001478,8.25,7.25,0.716029,1838.5,"V,O,C,H,Cl",0.0352417,0.170838,0.380778,1.73154,7.98459
hMOF-6002425,9.75,8.75,0.686649,3580.4,"V,O,C,H",0.0237,0.119906,0.236598,1.18741,4.67492
hMOF-1002653,3.75,2.75,0.441742,381.9,"V,O,C,H",2.17911,2.58452,3.07041,3.75141,4.97474
hMOF-6002543,10.25,9.25,0.577648,1861.7,"V,O,C,H,F",0.0339652,0.149778,0.329336,1.4025,5.44884
hMOF-6000889,5.25,4.25,0.426517,883.9,"V,O,C,H,Cl",0.116304,0.650539,1.18945,3.40096,4.59758
hMOF-6003331,10.25,9.75,0.714229,1829.7,"V,O,C,N,H,Br",0.0167245,0.0991122,0.170612,0.891561,3.49003
hMOF-1000469,7.75,7.25,0.659828,1014.0,"V,O,C,H,Br",0.043054,0.237617,0.440791,2.0954,5.1959
hMOF-6003718,5.25,4.75,0.366597,880.3,"V,O,C,H",0.0547479,0.306904,0.540109,2.23168,4.74289
hMOF-6002974,3.75,2.75,0.187759,101.0,"V,O,C,H,Br",0.0900381,0.32521,0.496,0.809173,1.32368
hMOF-6003978,10.25,9.75,0.749199,1986.4,"V,O,C,H,F",0.0487466,0.241699,0.44991,2.21471,8.53109
hMOF-6000137,7.75,6.75,0.63302,1816.6,"V,O,C,H,N",0.0220551,0.126817,0.261674,1.47172,5.77153
hMOF-1001969,4.25,2.75,0.265404,48.7,"V,O,C,H",0.396654,1.14163,1.51157,2.36205,3.2862
hMOF-6003873,5.75,4.75,0.581334,1009.4,"V,O,C,H",0.475929,1.67693,2.47499,4.02156,4.94678
hMOF-6002060,7.75,7.25,0.54392,1578.6,"V,O,C,H",0.0126102,0.05388,0.128395,0.735213,3.74408
